files_cumulative,unique_chars,total_chars,entropy_bits,zipf_slope,zipf_r2
3850,5021,3722780,9.727328969881611,-2.33532180077545,0.8363919529222024
3860,5023,3728010,9.727467813104248,-2.336125744136427,0.8363749398473924
3870,5023,3733421,9.72736041433834,-2.336367191361647,0.8363420923770319
3880,5023,3743451,9.727426258777754,-2.3360290597593343,0.8362920284211163
3890,5025,3751115,9.726823901941703,-2.3368189066268643,0.8363432951414146
3900,5027,3759050,9.726840762911298,-2.3376682618447324,0.8363439070579324
3910,5027,3765179,9.72643231662434,-2.3379953458923683,0.8363280939410317
3920,5030,3771417,9.72670890585906,-2.3386874936078885,0.8362770657150929
3930,5032,3779472,9.72697943186347,-2.339466050852074,0.8361407323517831
3940,5034,3790330,9.726804303661655,-2.3399456185975507,0.8361020351457013
3950,5035,3801758,9.726493957409218,-2.3409049636636596,0.8360289118348445
3960,5037,3807309,9.726775668419146,-2.3414138178403046,0.8359534306265799
3970,5040,3816132,9.727277571062777,-2.3423686668121464,0.835844582895055
3980,5043,3821550,9.727151912364873,-2.3435249906758746,0.8358243619906262
3990,5044,3826836,9.727394884831924,-2.344056473913481,0.83575225590204
4000,5045,3837293,9.727000572522718,-2.345070758081207,0.8357424685340842
4010,5049,3850104,9.726394167993599,-2.345955027742765,0.8358547563204384
4020,5050,3861017,9.725620246997087,-2.346571172616991,0.8358811137188575
4030,5052,3868612,9.725224316193655,-2.347424363829557,0.8358974051891033
4040,5053,3876134,9.725350546863474,-2.347490274028311,0.8358555882378316
4050,5056,3889879,9.724346567097953,-2.3480720620122426,0.8359568688620408
4060,5057,3901964,9.723456180374797,-2.3492448644649793,0.8359791267147938
4070,5057,3908105,9.723791241208161,-2.3492469695874707,0.8358484712302039
4080,5057,3914258,9.723872242546397,-2.349480225485534,0.8357882422324123
4090,5058,3921259,9.723917349232414,-2.3497283153532806,0.8357229399750726
4100,5058,3930406,9.723875129667611,-2.3502938743006703,0.8356628910195676
4110,5058,3940791,9.723721769688149,-2.350611430712171,0.8356428474253069
4120,5059,3950131,9.724375338383961,-2.34974494320306,0.835602864455188
4130,5059,3962551,9.723733938760903,-2.3504423556040313,0.8355712931876488
4140,5060,3971705,9.723140383311309,-2.351437543804651,0.8355583313076955
4150,5061,3982150,9.722692168238762,-2.351784261565823,0.835604305412407
4160,5063,3989920,9.72273391102788,-2.3524347363532843,0.8356276644873643
4170,5066,3995321,9.722819150445021,-2.3534350595176714,0.8356062499024003
4180,5066,4009032,9.721930615118058,-2.353987018922111,0.8357251272031909
4190,5066,4015641,9.722242209146204,-2.354338670726041,0.835650185834701
4200,5069,4021274,9.722450361160556,-2.3551564619114957,0.8355759739676688
4210,5070,4035688,9.721963326144209,-2.356036175012981,0.8355617060554333
4220,5073,4042087,9.722369711033735,-2.356177728454414,0.8355813593205526
4230,5078,4052278,9.723183946277889,-2.355921196084448,0.8358098374338285
4240,5086,4060135,9.723133457144275,-2.357695773550525,0.8358771677509144
4250,5087,4068568,9.722990625159815,-2.3586239613154203,0.8358666204797952
4260,5087,4075519,9.722828031817894,-2.3590953744725924,0.8358182803362106
4270,5089,4082108,9.722737287518985,-2.360107898662243,0.8357770634748186
4280,5090,4089932,9.722743660674249,-2.360302561996584,0.8357722190075415
4290,5095,4099715,9.723443887583663,-2.3607008229739272,0.8357664611647296
4300,5097,4111155,9.723420317619018,-2.360837949328518,0.8358451451878935
4310,5097,4123297,9.723182563507306,-2.361316039897506,0.8357939229061483
4320,5097,4131172,9.723302647725102,-2.3615314671388816,0.835710956972915
4330,5103,4142265,9.723374019570192,-2.362955359162665,0.835747301017532
4340,5104,4157395,9.723358844729372,-2.3640632052672883,0.8355915334498178
4350,5105,4176166,9.722421515508024,-2.365249712289013,0.8356333625886143
4360,5105,4183264,9.722365257653001,-2.365233495915118,0.835620016320131
4370,5105,4199457,9.72189496640324,-2.3660980435255676,0.8355638612982733
4380,5109,4209688,9.722184466477367,-2.3674599488219252,0.8354993837519585
4390,5109,4221534,9.721220878527134,-2.368224734845677,0.8355034813026482
4400,5110,4227982,9.721525979609039,-2.368531837035522,0.8354464014339031
4410,5114,4236591,9.721796425367788,-2.3697616412640867,0.8354150374180427
4420,5115,4242946,9.72198506143189,-2.3701229014521816,0.8353593358511524
4430,5118,4251445,9.721888394248905,-2.3711929485147696,0.8353436179045164
4440,5119,4262414,9.721509712871987,-2.371917715314932,0.8353703603076793
4450,5127,4271853,9.722366193139283,-2.3732956483141523,0.8352868577566994
4460,5128,4281851,9.721955966244645,-2.373932315159673,0.8353832600121442
4470,5128,4288638,9.721644503137059,-2.374383282351521,0.835337671111022
4480,5128,4293908,9.721422714071212,-2.3745314140247658,0.835378492548167
4490,5129,4301035,9.721276346474514,-2.374882412245941,0.8354012038736447
4500,5129,4308601,9.721506930523024,-2.374947845250435,0.8353679651286294
4510,5131,4316700,9.721441706965201,-2.375757439504954,0.8353466891084622
4520,5131,4327751,9.720410123969247,-2.3765290800953776,0.8353790764298606
4530,5131,4333028,9.720492710640425,-2.376662474416351,0.8353546369973041
4540,5131,4338938,9.720969951932167,-2.37632189413536,0.835285709342284
4550,5131,4345951,9.721088532146425,-2.3763930149812924,0.8352255554663827
4560,5132,4352824,9.721584465235157,-2.3764394388985886,0.835122023748357
4570,5136,4360814,9.721659432025744,-2.3779532006103743,0.8350290512896411
4580,5138,4374218,9.721688714873123,-2.37898564051414,0.8350550363746906
4590,5138,4380234,9.721391682864196,-2.379401981912798,0.8350645791927022
4600,5138,4381697,9.721348874646184,-2.3792794053808115,0.835103761520458
4610,5141,4392950,9.721451731751346,-2.380196325053022,0.8351003406215127
4620,5141,4399586,9.721377200056715,-2.3803385169642493,0.8350997143894089
4630,5142,4413477,9.721238755398456,-2.381207833284415,0.8351401232333326
4640,5143,4426074,9.720515148866504,-2.3818978220875247,0.8351543846035231
4650,5145,4433924,9.720860295624835,-2.382551232555091,0.8350575002578021
4660,5146,4441661,9.721477904446385,-2.3824191242008066,0.8350334640281679
4670,5146,4449078,9.721292587033119,-2.382630016660653,0.8350625886304701
4680,5148,4462137,9.721112441369316,-2.383804923667255,0.8349429791713491
4690,5152,4472351,9.722031303225053,-2.3840470399391043,0.8348321000556364
4700,5154,4482755,9.722000444472048,-2.3843731931485874,0.8349375466035495
4710,5155,4488071,9.722010201164464,-2.384766736150668,0.834897639109747
4720,5155,4493279,9.721972962700322,-2.38477752370063,0.8349062063730769
4730,5155,4498073,9.721906967385744,-2.3849005208804,0.8349241907378047
4740,5156,4506174,9.721697382564171,-2.3855752789429094,0.8349074211914472
4750,5156,4516556,9.721624877069155,-2.3860439649520493,0.8348095094204137
4760,5157,4530600,9.721367305322358,-2.3865160320681063,0.8347898526916272
4770,5157,4541218,9.721385620426904,-2.386384528653968,0.8347021130972264
4780,5157,4556911,9.7203043299946,-2.3873350323740348,0.834726163556267
4790,5157,4564583,9.720660389717107,-2.3874819039842854,0.834632930360417
4800,5160,4571826,9.720919302788893,-2.3881496038106227,0.8346458041322233
4810,5160,4586287,9.720297097995369,-2.3886135060710245,0.8346588055731056
4820,5161,4606852,9.720157351527948,-2.389952257043904,0.8346062936631115
4830,5161,4624781,9.720149944570952,-2.3906867254511357,0.8345591448989058
4840,5162,4632002,9.720030528988982,-2.3910549617098895,0.8345849284662453
4850,5164,4649489,9.719749515869832,-2.392055746617814,0.8345150459448517
4860,5164,4661908,9.719761823666175,-2.392244179903791,0.8345001629421234
4870,5165,4668306,9.720116476339435,-2.3917547447194267,0.834533315731356
4880,5167,4680289,9.72045084958768,-2.3922291240309668,0.8344349184449404
4890,5169,4691030,9.720870286668942,-2.3929532903701087,0.8343338091963317
4900,5176,4699092,9.721142999782971,-2.394724860424668,0.8343021446229073
4910,5176,4708165,9.720453863106211,-2.395310819699627,0.8343317946887258
4920,5176,4716298,9.720269003946727,-2.3958581099921727,0.8343054760361429
4930,5176,4721965,9.720057986486136,-2.3962066390058383,0.834300038049657
4940,5176,4775732,9.71813025135014,-2.398997406129017,0.8344440989534805
4950,5177,4798701,9.717375883885277,-2.399401198585227,0.8345135001827167
4960,5179,4812750,9.7173867559626,-2.3997994260460995,0.8344974830924458
4970,5183,4823974,9.717079649670108,-2.4011898392840445,0.8344294219690507
4980,5184,4838816,9.716128589074755,-2.4022419140645277,0.8344385743693165
4990,5185,4857775,9.714229070414463,-2.4034280088411064,0.8345400742773096
5000,5185,4869546,9.71368401721911,-2.403185255473811,0.8346424350915558
5010,5185,4876363,9.71364837107195,-2.4031889926066685,0.8346551503862529
5020,5189,4888440,9.713607165915155,-2.4040259950014753,0.8347779123348849
5030,5191,4901200,9.713375812332355,-2.4046229072155056,0.8347937681734504
5040,5191,4912488,9.713291802868131,-2.4049800507131427,0.8347314146500544
5050,5193,4923462,9.713065582046266,-2.405740622821397,0.8347553469642479
5060,5197,4933197,9.713820116924888,-2.405119749890181,0.8347707853460438
5070,5197,4944994,9.713055621886484,-2.4056092292799116,0.8348131200509961
5080,5198,4954373,9.712424075811366,-2.4061412671583184,0.8348516116239161
5090,5198,4964718,9.712127979586302,-2.4066359741039483,0.8347966943430847
5100,5199,4975306,9.712368971910076,-2.40728709559486,0.834684793061692
5110,5199,4991097,9.711815776628889,-2.4076042312716637,0.8347285020605317
5120,5201,4999818,9.71179539953479,-2.4083674983616192,0.8347671654080463
5130,5202,5012084,9.71116171776305,-2.4093281935045474,0.8347551597874556
5140,5203,5018005,9.71107273212765,-2.4097252999913255,0.8347449048964878
5150,5205,5025884,9.71068390819611,-2.410806222416508,0.834740307619367
5160,5207,5033476,9.71066932433711,-2.4116137166320493,0.8347322816651089
5170,5207,5043634,9.709873619242039,-2.4120673258273198,0.8347780484793417
5180,5207,5054946,9.709071867993615,-2.4125415235357797,0.8348201992296261
5190,5207,5061971,9.708858741805853,-2.4127253385395266,0.8348303658228431
5200,5207,5071478,9.708140599245938,-2.4129012599119553,0.83488817866241
5210,5211,5087759,9.707874830375186,-2.4147265212170623,0.8348474290150394
5220,5211,5101070,9.70714439847013,-2.4152575795808797,0.8348714682969983
5230,5211,5124674,9.705571503653813,-2.41674396181766,0.834959860865897
5240,5212,5191608,9.700635433181505,-2.421280638606576,0.8352891886261309
5250,5212,5207704,9.699709461476166,-2.421966452778498,0.8353591637190221
5260,5212,5219896,9.698859332742474,-2.4221478268141685,0.8353592727593058
5270,5212,5229375,9.698381446586968,-2.422643371666422,0.8353694794317099
5280,5212,5245242,9.69737071881768,-2.4235171621138276,0.8353917934244752
5290,5212,5262944,9.696353789219645,-2.4242881517027914,0.8354468204355666
5300,5212,5273975,9.695791446038937,-2.4248536704844996,0.8354514263931506
5310,5212,5286421,9.695363257730913,-2.425423996498406,0.8354303844930259
5320,5212,5299916,9.694181417893734,-2.4258011467670224,0.8354435170420129
5330,5215,5311975,9.693466620992876,-2.4272172198572237,0.8354394511846474
5340,5215,5324319,9.692828900385859,-2.427869944543243,0.8354506011857948
5350,5215,5336310,9.691976996615853,-2.4285389463390357,0.835472124882562
5360,5216,5357309,9.691344841599593,-2.429247947563263,0.8354532440471926
5370,5216,5373523,9.690642114104227,-2.4295729929808543,0.8354786020136088
5380,5216,5379146,9.69039647352049,-2.4298463096573992,0.8354708988002281
5390,5217,5386800,9.690242499982984,-2.4303732608058963,0.83546046324547
5400,5217,5392647,9.690201922520801,-2.4300977520393787,0.8354892863904884
5410,5218,5414014,9.689007120662744,-2.431325966785447,0.8355771895907856
5420,5218,5439098,9.687581950797243,-2.4327294580386023,0.835690310535136
5430,5223,5461630,9.688015648086665,-2.434555100725528,0.8356893084560436
5440,5223,5488322,9.68835856273701,-2.434652368928933,0.8357169450879377
5450,5223,5496584,9.68812954117304,-2.435080476568644,0.8356943832494204
5460,5224,5502270,9.687714774792124,-2.4356813426381776,0.8356963522197101
5470,5224,5521562,9.686582464724646,-2.436680188335926,0.8357164740215063
5480,5225,5534383,9.686119067445965,-2.4373859005946388,0.8357775993824145
5490,5225,5545321,9.685561659333986,-2.4377683304289843,0.8357661273045374
5500,5225,5557682,9.685312842544777,-2.4380685226914216,0.8357604355783248
5510,5226,5563658,9.685115258137923,-2.438582256795568,0.8357513985746342
5520,5227,5572701,9.68498829498584,-2.439203814012564,0.8357477831743161
5530,5227,5578127,9.684909679181292,-2.4394141227330213,0.8357373023438673
5540,5227,5586478,9.68469749607904,-2.4398212574128295,0.8357021404973738
5550,5227,5603695,9.683761879934295,-2.4403418639666286,0.8357525311370874
5560,5227,5617099,9.683203747594947,-2.440885622960772,0.8357885008810526
5570,5227,5634489,9.681898407677652,-2.441780604513315,0.8358555819957939
5580,5227,5646870,9.680949807360088,-2.442369699917546,0.8358891538126992
5590,5228,5656880,9.680428923016581,-2.4430077207288927,0.835891668772435
5600,5229,5665302,9.680464562024829,-2.44355764001353,0.8358940871798999
5610,5230,5677715,9.679720909793943,-2.444173249688099,0.8359590087405212
5620,5231,5691659,9.679387759563147,-2.444900763309271,0.8359542702973977
5630,5231,5703183,9.67855548046865,-2.4454366005677155,0.8359845761099898
5640,5231,5717813,9.6773374443918,-2.4461652731795835,0.836036429011837
5650,5231,5727270,9.676718871669033,-2.4466367575561625,0.836029231420958
5660,5232,5736670,9.677001516273396,-2.446496727221376,0.8359639004409953
5670,5234,5753369,9.6762772004923,-2.44728297389626,0.8360635982810042
5680,5238,5760976,9.676509796428048,-2.448072558774829,0.8360506365033498
5690,5241,5779642,9.675683465730176,-2.449508286703768,0.8361065219102334
5700,5244,5791121,9.67619467962695,-2.4495096975943627,0.8360908864968857
5710,5246,5799892,9.67620925177856,-2.4501293930367787,0.8361322104581802
5720,5246,5808659,9.67651685270774,-2.449614930691502,0.8361189754749437
5730,5248,5837178,9.675714407716407,-2.450546607596775,0.8360873381317704
5740,5248,5882315,9.673179008031271,-2.452863094450278,0.8362193687589654
5750,5248,5888473,9.673220312507137,-2.4529423447398497,0.8361673792746526
5760,5249,5895423,9.673526464370207,-2.4528299571651035,0.8361054363994034
5770,5249,5906473,9.67288396274061,-2.4531102158082128,0.8361422878702468
5780,5252,5913470,9.673543241445174,-2.453562259047974,0.8360686678528143
5790,5252,5919907,9.673327419338602,-2.453734307221633,0.836103197386383
5800,5253,5927171,9.673419735049375,-2.454052332662138,0.8360671212961572
5810,5254,5938164,9.673689594926252,-2.454508385563506,0.8360403760586028
5820,5254,5950281,9.673504099973194,-2.4547093861878047,0.8360680132559712
5830,5255,5957514,9.673685581650696,-2.45444106347033,0.8361490338103758
5840,5255,6014666,9.670996160466276,-2.457437602227582,0.8363454267075631
5850,5255,6020544,9.670682831725207,-2.457656649975258,0.8363356783881148
5860,5255,6032407,9.670248759744242,-2.458187755750341,0.836339409202652
5870,5255,6154876,9.663925130282914,-2.4642009300872596,0.8368165949599058
5880,5255,6199725,9.662223257545984,-2.4666009973728737,0.8369351833422486
5890,5255,6208515,9.662491443146806,-2.4664051638256637,0.8368977143634817
5900,5256,6214336,9.662802524177811,-2.4661810627894645,0.8368477002264916
5910,5262,6224184,9.663089535803444,-2.4675680159047464,0.8368788990960655
5920,5262,6245524,9.662124439198514,-2.4683326270280346,0.8369107240333383
5930,5262,6256359,9.661740481094741,-2.468759720827223,0.8368646445844637
5940,5265,6271616,9.661254707410707,-2.4697985319650053,0.8369575287659865
5950,5267,6281525,9.661616048137628,-2.469752296453062,0.8369489629023116
5960,5277,6289626,9.66208525978126,-2.4713741830169007,0.8370312364822279
5970,5278,6337043,9.663297274596633,-2.472555808313225,0.8368140085631307
5980,5278,6356390,9.663849493881253,-2.4727976041375372,0.8366700916333283
5990,5282,6366670,9.664517563899286,-2.473669659937964,0.836579432563295
6000,5286,6377068,9.664658842635685,-2.4737748107852653,0.8368432443586863
6010,5288,6385914,9.66481207614515,-2.474446502501738,0.8367972100758888
6020,5288,6393441,9.664971415875044,-2.474639361183679,0.8367048200795658
6030,5289,6404385,9.664808528468036,-2.4752205715307163,0.8367204080716658
6040,5289,6413728,9.665046752906134,-2.4752541892049296,0.8366089550694381
6050,5289,6419916,9.665139930321104,-2.4754019745947855,0.836577354461821
6060,5290,6431713,9.664643725432912,-2.4761536796337356,0.836586806224259
6070,5291,6438924,9.664821846775162,-2.476294467350071,0.8365708657727104
6080,5293,6445024,9.665027185096282,-2.4770184047354915,0.8364931356687194
6090,5294,6450862,9.665134304698688,-2.477277760364147,0.8364871689691071
6100,5302,6459788,9.665371405363928,-2.4791789351792284,0.8364863181291199
6110,5303,6470512,9.66504606214551,-2.47988088834979,0.8365099013840814
6120,5314,6479380,9.665874150743331,-2.481158442068052,0.8366233127930272
6130,5316,6489187,9.665359478615317,-2.481926335266667,0.8366586123751563
6140,5317,6499282,9.665103289215358,-2.4826545426724946,0.8366539189873368
6150,5317,6507533,9.664942625929852,-2.482956076994881,0.8366007138228386
6160,5318,6516176,9.665495860309468,-2.482759207683527,0.8365000732594168
6170,5318,6535372,9.664697415808915,-2.483518799619936,0.8365195086455821
6180,5319,6542218,9.6648428130729,-2.4838735707539095,0.8364658756281745
6190,5322,6550927,9.66561959325563,-2.483985407171079,0.836349932425228
6200,5325,6555121,9.665829566547794,-2.4843941369830325,0.8364425559178832
6210,5326,6562496,9.66587115671854,-2.4846357771424175,0.836434104814116
6220,5329,6573007,9.665882841579403,-2.485501136115632,0.8364341768384685
6230,5329,6580709,9.665940930247853,-2.4854758056225648,0.8364104147795424
6240,5331,6590213,9.665952391676697,-2.4861919411604974,0.8364327548145957
6250,5331,6595965,9.665945655745265,-2.4862124531010044,0.8364195609567533
6260,5331,6603381,9.66608107580377,-2.486263096781169,0.8363537498280088
6270,5333,6609640,9.666460757902291,-2.4866658994967863,0.8363191950947975
6280,5334,6625993,9.665649607913188,-2.487576100481905,0.8363303626863214
6290,5334,6633156,9.665589338018473,-2.487905439321458,0.8363087582271806
6300,5335,6640746,9.666258276140297,-2.4873943828381826,0.8362982321812734
6310,5338,6648426,9.666601919564126,-2.4877355258218263,0.8363081369283573
6320,5338,6658620,9.666809779285254,-2.4879190791356707,0.8362394510794906
6330,5340,6667401,9.666892440675268,-2.4883947326543563,0.8361918854338889
6340,5345,6679282,9.667284626090176,-2.489433072958496,0.8361521340107354
6350,5345,6685909,9.667241939430486,-2.4896872791545577,0.8361304284067516
6360,5345,6691388,9.667040418266499,-2.4898015230165997,0.8361451126905879
6370,5346,6697889,9.667063773329785,-2.489954297081944,0.836209762889363
6380,5346,6708733,9.666975874842521,-2.4903302356311903,0.8361764111595333
6390,5347,6715871,9.66718489212259,-2.4905564668884956,0.8361191914141475
6400,5348,6725670,9.667047159266136,-2.49119608398598,0.8361049262777904
6410,5348,6737911,9.66697908371792,-2.4913394231403325,0.8360836266712843
6420,5348,6742596,9.667236412219284,-2.491197490904032,0.836046548092337
6430,5348,6747046,9.667484388265315,-2.4911287837798257,0.8360142340741736
6440,5348,6753102,9.667763701010706,-2.4909887557513737,0.8359942173799061
6450,5348,6760660,9.667671437769455,-2.4912692077276297,0.835975344062876
6460,5350,6769163,9.66805556020521,-2.4914367194065696,0.8360077715932291
6470,5352,6778450,9.668240929150265,-2.491894903936596,0.8359530332024263
6480,5353,6784030,9.668105466875831,-2.492457621547302,0.8359506873044719
6490,5353,6791830,9.667671417416287,-2.492581654354826,0.835993441193112
6500,5357,6799798,9.667610481674563,-2.493899593824708,0.8359632483910592
6510,5359,6804473,9.667805057677919,-2.494040843749283,0.8360215705394949
6520,5360,6809165,9.667920285187405,-2.494324025463236,0.8360257685513136
6530,5360,6821253,9.667509388573155,-2.4947693238509063,0.836026886517574
6540,5360,6828188,9.668152936737274,-2.4943157410751153,0.8359448548455554
6550,5360,6833408,9.668087369817354,-2.494480020714929,0.8359319554914385
6560,5360,6845356,9.668143145156044,-2.494575177268419,0.8359286692265432
6570,5365,6855104,9.6687107057588,-2.495348348505489,0.8358698032887811
6580,5366,6862174,9.669109854201395,-2.49502557561415,0.8357875223354791
6590,5368,6874673,9.669600098771072,-2.4947064334261126,0.8358027868210235
6600,5368,6881421,9.66956583216034,-2.4947692744196392,0.8357900958414359
6610,5368,6889469,9.669408314995223,-2.494942295167418,0.8357668549610028
6620,5368,6897565,9.669559766534881,-2.495074844738828,0.835716826038649
6630,5374,6907988,9.670084201867985,-2.4959789443382876,0.8356799727511574
6640,5375,6917949,9.670653921081595,-2.495602162106102,0.8356665701669033
6650,5375,6925326,9.670747230143801,-2.4958177984755654,0.8356657519358668
6660,5375,6933555,9.67055551524936,-2.496160752483775,0.83565035910572
6670,5375,6940091,9.670546250152348,-2.4964557995015935,0.8356334770404813
6680,5377,6951640,9.670714550722876,-2.497192235688277,0.8356528885752471
6690,5382,6960838,9.671038376119032,-2.497775155573008,0.8356754831707442
6700,5384,6971112,9.671029307236326,-2.4981770396325977,0.8357218821105714
6710,5384,6979407,9.670794104808678,-2.498553498516466,0.835705288018624
6720,5384,7000452,9.669985320168983,-2.499054559586156,0.8357115896374032
6730,5384,7007734,9.670127294098728,-2.49924210818981,0.835641117287111
6740,5385,7019890,9.66971479624056,-2.4997169631341496,0.8356752699813311
6750,5385,7029069,9.669804171696805,-2.499560960330071,0.8356843871262191
6760,5389,7034252,9.670013560185593,-2.5007404666852735,0.8356882143014553
6770,5390,7042058,9.670159351776414,-2.500979611369067,0.8356143766874936
6780,5391,7048781,9.670674329152671,-2.501296881739706,0.8355004897711028
6790,5391,7057722,9.670619409488745,-2.501612998496552,0.8354426330053722
6800,5393,7067611,9.670862566316362,-2.5016412908338745,0.8354115100396857
6810,5396,7078765,9.670963145536634,-2.501808977022939,0.8355047011275163
6820,5396,7088577,9.670750614706936,-2.5021950548593335,0.8354862573784876
6830,5396,7096003,9.670814660535285,-2.5022446864145014,0.8354435924726524
6840,5396,7110594,9.670948148672041,-2.501980767426867,0.8353915168998702
6850,5397,7116050,9.671175934046207,-2.502223072114325,0.8353785953451731
6860,5397,7126223,9.67097015284144,-2.502576698639057,0.8353664062407775
6870,5399,7137720,9.670703742053604,-2.5034855369104703,0.8354123406293084
6880,5399,7147155,9.670848799610539,-2.5034482871032897,0.8353933410780521
6890,5399,7153508,9.67138997927638,-2.5028147629935624,0.8353562540165296
6900,5400,7159898,9.671658623048891,-2.5033488254597303,0.8352838043679335
6910,5400,7168536,9.671550979413917,-2.5036907377422937,0.8352337169639232
6920,5400,7179074,9.671661798203298,-2.503050254012926,0.8352980612809647
6930,5403,7190706,9.671486202199425,-2.504159168963016,0.835270494055311
6940,5403,7198655,9.671364930080053,-2.5044484886228,0.835249898680035
6950,5403,7209215,9.67107575429164,-2.504787722901095,0.8352158557281716
6960,5405,7216775,9.671298884323082,-2.505265475338881,0.8351706070094016
6970,5406,7223827,9.671320460673595,-2.5053984441067327,0.8352242325705969
6980,5406,7235196,9.671150709329835,-2.5055936481388184,0.835223622282941
6990,5406,7243420,9.671261395293955,-2.5059121176505497,0.8352004309585142
7000,5407,7250248,9.67136730738987,-2.506165833099071,0.8352152732192468
7010,5407,7260845,9.67149405025588,-2.505842349682523,0.8352145171821652
7020,5409,7266547,9.671536627552559,-2.506253797266073,0.8352425940490386
7030,5409,7275603,9.671426254626386,-2.506597791640225,0.8352205864466961
7040,5417,7283710,9.672053237301188,-2.5065802991281974,0.835391501385553
7050,5417,7299253,9.67196723213973,-2.506893037834909,0.8353526855723725
7060,5417,7306762,9.671777189388763,-2.50722202159851,0.8353401701854636
7070,5418,7312815,9.67188903886871,-2.5076930150090466,0.8352906367464185
7080,5419,7319964,9.671992233738345,-2.507593540532798,0.8353366170806918
7090,5419,7332113,9.672131732030133,-2.507410953673921,0.8353017140267938
7100,5419,7343662,9.671657178359911,-2.5077284887398763,0.835317861343032
7110,5419,7348952,9.671654904938597,-2.507840935214477,0.8353131217449584
7120,5419,7357033,9.671597562206841,-2.507711317845497,0.8353872665295273
7130,5420,7364502,9.67202731458055,-2.5078791290229856,0.8353335172601987
7140,5421,7371309,9.672268340293027,-2.5077605655534354,0.8353650971150774
7150,5421,7380613,9.671944316169302,-2.5080756077698796,0.8353554544803853
7160,5421,7391078,9.671989828014933,-2.5081105218876623,0.8353692988679992
7170,5421,7400209,9.672225550034563,-2.507495987600654,0.8353941351695948
7180,5421,7408740,9.671953343539712,-2.5078350310291646,0.8353743141046779
7190,5421,7417923,9.671625337844516,-2.5080212423706616,0.8353750295907181
7200,5421,7425544,9.671894716089664,-2.5077501216652798,0.8353378020909714
7210,5422,7432989,9.671935973652195,-2.507834211867684,0.8353971886215353
7220,5423,7439357,9.672043415684307,-2.5080403086133063,0.8354125815882332
7230,5425,7448351,9.671702821889326,-2.5089713986661417,0.8353924649678159
7240,5425,7458048,9.671744189808726,-2.5089378357077052,0.8354212849600795
7250,5426,7472468,9.672033214545474,-2.509520495342041,0.8353601060037547
7260,5426,7479514,9.671978427393253,-2.5097834711279328,0.835333197727102
7270,5427,7488234,9.671956270075269,-2.509949148230226,0.8353358110006194
7280,5429,7497186,9.671823988219133,-2.5104849600448755,0.8353387044446164
7290,5429,7509378,9.67134293229844,-2.5107222670621154,0.8354137370978622
7300,5429,7521699,9.670782113934841,-2.511118544119068,0.8354383304173719
7310,5430,7559214,9.670048081219905,-2.512096520513519,0.8354377882317604
7320,5433,7568712,9.67081611809161,-2.510880744879643,0.8354585143936436
7330,5433,7576641,9.670868831663807,-2.510869268401174,0.8354261509191762
7340,5433,7586346,9.670538728463594,-2.510836485444368,0.8354838081325374
7350,5433,7594163,9.67054295299607,-2.511112863231144,0.8354414401174702
7360,5436,7606856,9.670865762856158,-2.51119053155398,0.8355302385170634
7370,5436,7614915,9.670884324567071,-2.5111881183767895,0.8355103721402776
7380,5438,7625689,9.671011194882071,-2.5111954434603843,0.8356535324071962
7390,5439,7636194,9.670690467843077,-2.511950633827024,0.835658332684464
7400,5441,7645709,9.6707868628835,-2.511851962771302,0.8358221546775028
7410,5441,7652992,9.670955014169927,-2.5118047730515802,0.8357608409140734
7420,5443,7663701,9.671212833034122,-2.512734691894292,0.8356975538538167
7430,5469,7749192,9.674146394491263,-2.519164612752321,0.835633000849836
7440,5470,7759835,9.673863772249714,-2.519809463732423,0.8356214303001058
7450,5470,8244665,9.684521198880597,-2.5166519422662352,0.8333913813127772
7460,5470,8257285,9.684074531856847,-2.5170603871854857,0.8334272982326932
7470,5470,8264231,9.683867059963971,-2.5172128823388817,0.8334256033524968
7480,5471,8271082,9.684221906820675,-2.5170907516407066,0.8334235986542952
7490,5471,8278665,9.684223118499,-2.5171588573208967,0.8334189429162433
7500,5471,8288760,9.684239143652817,-2.5172901841263604,0.8334410212641528
7510,5471,8303124,9.683895942837056,-2.5174397079246384,0.8334419986887226
7520,5474,8311802,9.684191058626826,-2.517626007736739,0.8335658331642511
7530,5475,8316446,9.684318832431542,-2.518122807093485,0.8335309934808158
7540,5478,8327365,9.684263928516579,-2.519156736309759,0.8335713624309248
7550,5479,8339587,9.684367727788674,-2.5194433565222263,0.8335634358308472
7560,5479,8346909,9.684539726530081,-2.519237580321403,0.8335396223634874
7570,5479,8355752,9.684383085065425,-2.5194481648521183,0.8335238244918245
7580,5480,8367043,9.68421114375283,-2.5199302302678817,0.833535008716279
7590,5481,8373093,9.68427468370529,-2.5200984696419084,0.833504166350448
7600,5482,8380787,9.684100048024206,-2.520473154640869,0.8335314562735312
7610,5483,8389109,9.684128527818402,-2.5209138719832076,0.8335362870945441
7620,5483,8401265,9.683583318865129,-2.521187032091255,0.8335821996364982
7630,5486,8411951,9.683598348075162,-2.521701086999386,0.8336787321287281
7640,5486,8418724,9.68387601313703,-2.521522988919866,0.833663184951332
7650,5488,8427620,9.684011263113883,-2.522263079027435,0.833659319592198
7660,5488,8436647,9.684028507994238,-2.5223725829251604,0.833621389520464
7670,5490,8446576,9.68428101586307,-2.5228865525337514,0.8336006852335213
